text,label
Biz rahmetli anneannemle yaşadığımız için anneannemi kaybettiğimde keşke hiçbir şey yapmasaydı da köşede otursaydı ve yaşasaydı diye içimden çok geçirmişimdir. Her aklıma geldiğinde ise sağlığında onu üzdüğüm için Pişmanlık duyuyorum. ,sadness
Üniversite sınavında başarılı olunca çok sevindim. ,joy
Çocukken bazı insanlar dişçiyi öcü gibi tanıtıyor bu da beni ürkütmüştü ,fear
Herhangi bir konuda eğer karşımdaki insan bana bilgi vermek için döneceğim deyip dönmez ise sinirlenirim. ,anger
Telefonu açınca babamdan 30 cevapsız çağrıyı görünce. ,fear
İyi bildiğim bir konuda cahil birisinin benimle inatlaşması. ,anger
İyi geçen sınavdan düşük not aldığım zaman. ,sadness
Çorap ve ter kokusu. ,disgust
Sınavdan yüksek not alınca. ,joy
Pis tuvaletler. ,disgust
Yükseklik. ,fear
Birisi beni aşağıladığı zaman öfkelenirim. ,anger
Başarısız olduğumda üzülürüm. ,sadness
Birisi kustuğunda tiksinirim. ,disgust
Bana araba çarptığı zaman şaşırdım. ,surprise
Her güldüğümde öksürük krizine girerim bu beni sinir ediyor. ,anger
Şapırdatarak yemek yenmesi. ,disgust
Matematikten 80 aldığımda şaşırdım. ,surprise
Uzun süredir görüşmediğim bir arkadaşımla karşılaştığımda ve güzel bir anı aklıma geldiğinde. ,joy
Evde yalnızken garip sesler duyduğumda korkarım. ,fear
Karşımdaki kişi beni dinlemediği zaman öfkeleniyorum. ,anger
Yakın bir arkadaşımla kavga edince üzülürüm. ,sadness
Birisi kustuğu zaman. ,disgust
Yaşadığım güzel bir anımı hatırladığım zaman. ,joy
Evde yalnızken garip sesler duyduğum zaman. ,fear
Karşımdaki kişi beni dinlemediği zaman öfkelenirim. ,anger
Yüksek beklediğim bir sınavdan düşük not aldığım zaman üzülürüm. ,sadness
Kan gördüğümde tiksinirim. ,disgust
Kahkaha atan bebekler mutluluk verir. ,joy
Israrla şımarıklık yapan çocuklara öfkelenirim. ,anger
Hak etmediğim bir davranışla karşılaştığımda üzüntü duyarım. ,sadness
Elinde yara olan birinin yaptığı yemeği yemekten hoşlanmam. ,disgust
Matematik sınavından 90 aldığımda mutlu oldum. ,joy
Edebiyat sınavında uzun metinler gördüğümde korktum. ,fear
Sınavların 2 haftaya sıkıştırılması beni öfkelendiriyor. ,anger
Matematik sınavında yanlışım çıktığında üzüldüm. ,sadness
Sınavlardan tiksiniyorum. ,disgust
Sınavdan 100 aldığım zaman mutlu oldum. ,joy
Arkadaşım gece şaka olsun diye beni denize attığında korktum. ,fear
Silgi'mi aldıkları zaman sinirleniyorum. ,anger
Metrolardaki parfüm kokuları metronun kokusuyla karışınca çok pis bir koku oluşuyor. ,disgust
Ağaç dikilmiş kavşaklarda görmeden yola çıkarken korkuyorum. Ama korkunun ecele faydası yoktur. ,fear
Küçüklük fotoğraflarıma baktığım zaman mutlu oluyorum. ,joy
Sınav sonuçlarını öğrenirken korkuyorum. Bazen de hayatım hakkında düşündüğümde ne yapacağım hakkında korkuyorum. ,fear
Yaptığım bir şeyin yeteri kadar iyi olmadığı iddia edildiği zaman öfkeleniyorum. ,anger
Derse odaklanmakta zorluk çektiğimde sonra o konuda soru gelip çözemediğim zaman üzülüyorum. ,sadness
Hızlı giden kamyon sürücülerinden çok tiksinirim. ,disgust
Yol vermeyen araç sürücülerinden çok tiksinirim. ,disgust
Çikolata yediğim an. ,joy
Korku filmi izlediğim an. ,fear
Ukala bir kişiyle konuştuğum zaman. ,anger
Sınavlardan düşük not aldığım zaman. ,sadness
Balgam görmek. ,disgust
Edebiyat sınavından sınıfın en yüksek notunu aldığım zaman çok mutlu oldum. ,joy
Öğretmenlerin beni dinlemeyip haksız oldukları halde haklı çıktıkları olayda çok öfkelendim. ,anger
5 sene baktığım balığım öldüğü zaman. ,sadness
100 beklediğim sınavdan 59 alınca çok şaşırdım. ,surprise
Edebiyat sınavının olmadığı günler mutluyum. ,joy
Edebiyat sınavını gördüğüm an öfkelendim. ,anger
Edebiyat sınavının olduğu gün. ,fear
Edebiyat sınav sonucunu öğrendiğim zaman şaşırdım. ,surprise
Babamın yamaç paraşütü yapmama izin vermesine çok mutlu olmuştum. ,joy
Yolda giderken önümüze köpek çıktığı zaman ona çarpacağız diye çok korktum. ,fear
Anlamadığım bir konu hakkında öğretmene sorduğumuzda saygısızca sözümü kesmesine çok sinirlendim. ,anger
Köpeğim evden kaçtığı zaman çok üzüldüm. ,sadness
Bir adamın arabasının içinden gözünü dikip bana bakmasından çok tiksindim. ,disgust
İstediğim bir şeyi ve iyi bir not alınca mutlu olurum. ,joy
Böcek gördüğüm zaman korkarım. ,fear
Bana haksızlık yapıldığında ve sevmediğim birisiyle kavga edince öfkelenirim. ,anger
Ailem ya da yakın arkadaşlarımla kavga ettiğimde ve sınavlardan düşük not aldığımda üzülüyorum. ,sadness
Pis bir tuvalete girdiğimde tiksinirim. ,disgust
En yakın arkadaşım bana sürpriz yapmak için İzmir'e geldiği zaman şaşırdım. ,surprise
Sınavların bitmesi. ,joy
Sınavların bittiğini sanırken matematik sınavı olacağını öğrendiğim an. ,surprise
2015 yılında robot yarışmasında 2 robotumuzun ilk 8'e girmiş olması çok mutlu etti. ,joy
3 yaşındayken kocaman bir köpek üstüme atlamıştı. ,fear
Okul tuvaletinde aynı kabinde 3 kişi birden sigara içtiklerinde. ,disgust
Robot yarışmasında 1 robotumuzun elenmesine üzüldüm. ,sadness
Okul tuvaletinde sigara içilmesi tiksindiriyor. ,disgust
Yaz tatili bittikten sonra okula dönünce müdürün ve sınıfların değişmiş olmasına şaşırdım. ,surprise
Matematik sınavım iyi geçtiği zaman mutlu olurum. ,joy
Emin olduğum sorunun yanlış çıkmasına sinirlendim. ,anger
Soruları yanlış yaptığımı anlayınca üzüldüm. ,sadness
Matematik sınavından düşük not aldığımda şaşırdım. ,surprise
Matematikten 90 Biyolojiden 95 aldığım zaman mutlu oldum. ,joy
Köpek çetesinden korkarım. ,fear
Sular kesildiğinde ve metro bozulduğunda öfkelenirim. ,anger
Merdiven demirlerinden tiksinirim. ,disgust
"""SBS"" sınavının sonucuna çok şaşırmıştım. ",surprise
Arkadaşlarımın bana yaptığı sürpriz mutlu etti. ,joy
Yolda gördüğüm lağım faresinden korktum. ,fear
Odama girip çıkıldıktan sonra çıkarken kapının kapatılmamasına öfkelenirim. ,anger
Evcil tavşanımı çiftliğe verdiğimiz zaman çok üzüldüm. ,sadness
Küflenmiş bir yemek gördüğümde tiksinirim. ,disgust
Gelmeyeceğim diyen arkadaşımın sürpriz yapıp gelmesine şaşırdım. ,surprise
Bana köpek aldıkları an çok mutlu oldum. ,joy
Binamızda fare gezdiğini gördüğüm an çok korktum. ,fear
Odama kapı çalınmadan girilmesi ve telefonumun karıştırılmasına sinirlenirim. ,anger
Köpeğimi benden zorla aldıkları an çok üzüldüm. ,sadness
Sümük gördüğüm an tiksinirim. ,disgust
Sınavdan yüksek not alınca mutlu oluyorum. ,joy
Komşumuza hırsız giriği zaman korktum. ,fear
Hakkım yenildiğinde öfkelenirim. ,anger
Anneme bağırdığım için üzüldüm. ,sadness
Kardeşim olacağını öğrendiğimde çok şaşırdım. ,surprise
"""Fenerbahçe'nin"" ""Galatasaray'a"" gol atması mutlu ediyor. ",joy
"Küçükken çok kalabalık bir yerde kaybolmuştum, o zaman çok korkmuştum. ",fear
Bildiğim halde bilmiyormuşum gibi muamele görmek sinirlendiriyor. ,anger
2 hafta boyunca ayarladığım plan iptal olunca üzüntümden geberdim. ,sadness
"Yediğim yemekten kullanılmış yara bandı çıkmıştı, çok tiksinmiştim. ",disgust
"""Fenerbahçe'nin"" transferlerini duyunca çok şaşırdım. ",surprise
"""Van Persie'nin"" ""Fenerbahçe'ye"" transfer olması çok mutlu etti. ",joy
Ailemi kaybetmekten korkarım. ,fear
Maçta kırmızı kart gördüğümde sinirlendim. ,anger
Maçta kırmızı kart aldığımda üzüldüm. ,sadness
Yaşı küçük kızlarla yaşlı adamların evlenmesi çok tiksindirici. ,disgust
Matematik sınavının kötü geçmesine şaşırdım. ,surprise
"İnsanlara faydalı olabildiğimde, karşımdaki kişiyi mutlu edebildiğimde ve çocuklar gibi özgürce düşüncelerimi yaptığımda mutlu olurum. ",joy
Güvensiz hissettiğimde tedirgin olurum ve karanlıkta birisi bana zarar verecekmiş gibi gelir. Ani hareketler ve sevdiklerime bir şey olacakmış gibi hissettiğimde de korkarım. ,fear
İnsanların birbirlerine saygı duymaması ve haksızlık yapılması öfkelendirir. ,anger
"Sevdiğim kişilere kötü bir şey olduğunda , hayallerim yıkıldığında, değersizmişim gibi davranılması ve aslında iyi olan kişilerin kötü birisiymiş gibi davranması. Bunlar beni üzer. ",sadness
Ahlaki kurallara uyulmadığında ve insanların boğazlarında garip sesler çıkartması tiksindirir. ,disgust
Güvendiğim emin olduğum gerçeklerin yanlış çıkması ve sürprizler şaşırtır. ,surprise
Emir verildiğinde öfkelenirim. ,anger
Bir şey bilmediği halde biliyormuş gibi konuşanlara öfkelenirim. ,anger
Haksızlığa uğradığımda öfkelenirim. ,anger
Sakızı kontrolsüz çiğneyen insanlara çok öfkelenirim. ,anger
Bir de çaresiz insanları gördüğümde çok üzülürüm. ,sadness
Hatırlamak hoştur ama yinede özleme bağlı olarak canımı acıtır. ,sadness
Yurtta kalırken oda arkadaşlarımın dağınıklığı gerçekten canımı sıkar motivasyonumu düşürürdü. ,anger
proje yarışmasında 2. olduğumuzda çok mutlu oldum ,joy
Tatile gireceğimiz için çok mutluyum. ,joy
Yalnızlık beni çok korkutuyor ,fear
Beşiktaş'ın şampiyonluğu kaybetmesine çok öfkelendim. ,anger
Kötü not beklediğim bir sınavdan aldığım yüksek nota şaşırdım ,surprise
Kocamın beni bırakmasından korkuyorum ,fear
Benim kararlarımın sorgulanmasından hiç hoşlanmam ,anger
insanların karar verme yeteneklerinin olmamasına şaşırıyorum ,surprise
Geçen hafta yeğenim dünyaya geldi ve çok mutlu oldum ,joy
Geçen hafa hastanede iğne yaptırırken çok korktum. ,fear
Arkadaşımın kaza haberi beni çok üzdü ,sadness
Tırnakları uzun erkeklerden tiksinirim ,disgust
Annemin vefatını düşünmek içimi çok acıtıyor. ,sadness
ailemin sağlıklı ve mutlu olması beni mutlu eder ,joy
ne zaman dişçiye gitsem çok korkarım ,fear
çocukken sahip olduğum tavşan ölünce çok üzüldüm ,sadness
böceklerden tiksinirim ,disgust
kardeşim üniversiteyi kazandığı için çok mutlu oldum. ,joy
evde yalnız kalmaktan ve karanlıktan çok korkarım ,fear
verdiği sözleri tutmayanları gördükçe kızıyorum ,anger
Dedemin vefatı ve yanında olamadığımdan dolayı üzüntü ve suçluluk duyuyorum. ,sadness
Alışverişte alamadığım bir şeyi birisi bana alınca havalara uçarım ,joy
Annemle babamın ayrılmasından çok korkuyorum. ,fear
Beni dinlemeyenlere sinirleniyorum ,anger
Çocukları yolda yalın ayak görünce çok üzülüyorum ,sadness
Vücudumdaki kasları görmek beni mutlu ediyor ,joy
Sanırım babamı üzmekten korkuyorum ,fear
Makalem kabul edildiğinde huzur duyarım. ,joy
Kıskanılmak beni mutlu eder. ,joy
Alışveriş yaparken kartımın çalışmamasından korkarım. ,fear
Sözümün kesilmesi beni sinirlendirir ,anger
Böcekten tiksinirim. ,disgust
Arkadaş ortamlarının sığlığı beni şaşırtır ,surprise
Kitap okumak beni mutlu eder. ,joy
Kendi sesimi duyamamak beni korkutur. ,fear
Konsantrasyonumu bozacak her şey beni sinirlendirir. ,anger
Babamın vefatı beni çok üzdü. ,sadness
Terli elle el sıkışmak çok tiksindirici ,disgust
Çocukların dersi anlamamalarına bazen şaşırıyorum. ,surprise
Öğretmenlik mesleğine alınmam beni mutlu etti. ,joy
Köpekler kovalayınca korktum. ,fear
Abimin miras paylaşımındaki adaletsizliği beni öfkelendirdi. ,anger
Kendi mesleğimi yapamamak beni üzdü. ,sadness
Arkadaşımın her defasında bende misafir olmak istemesinden bıktım. ,anger
Tekrar doğa yürüyüşü yapabilmem beni mutlu etti ,joy
Kemoterapi alırken nasıl yan etkilerle karşılaşırım diye korktum ,fear
Arkadaşım tatil planımızı değiştirdiğinde çok sinirlendim ,anger
Belge aldığım gün çok mutlu oldum. ,joy
Palyaçolardan ve lunaparktan çok korkarım. ,fear
Arkadaşımın üstüme tükürmesi. ,disgust
Babamın her zaman aynı şeyleri anlatmasından bıktım ,anger
Küçükken ameliyat olduğum zaman korkmuştum. ,fear
Öğretmen ben haklı olduğum halde bana bağırdığında öfkelenmiştim. ,anger
Çirkin bir şekilde sakız çiğnendiği zaman tiksinirim. ,disgust
Sıra arkadaşımın okuldan gideceğini öğrendiğimde şaşırdım. ,surprise
Arkadaşlarımla şakalaşmak gülmek mutlu ediyor. ,joy
Karanlıktan korkarım. ,fear
İnsanların yapmacık davranmasına öfkeleniyorum. ,anger
Kendimi küçük ve ezilmiş hissettiğim zaman üzülürüm. ,sadness
Yere tüküren insanlardan tiksiniyorum. ,disgust
Sınavım iyi geçtiği halde kötü not aldığımda şaşırdım. ,surprise
İnsanları ve kendimi eğlendirmek mutlu ediyor. ,joy
Benim için önemli olan konu yüzünden ağlarken birisinin durumuma gülerek karşılık vermesi beni çok öfkelendirir. ,anger
Çok fazla hayal kurarım ve yakın gelecek planları yaparım. Ama asla iyi gitmez ve herkesten geri kalmak beni çok üzer. ,sadness
İnsanların bilgisizlikten kendi gibi düşünmeyen insanları aşağılamaları beni tiksindiriyor. ,disgust
"""Biyoloji"" sınavından hep 60 altı not alırdım ama 96 aldığım zaman çok şaşırdım. ",surprise
Evet diş koltuğuna da oturduğumda kendimi son duamı eder vaziyette bulurum doğrusu:) en son bayılmıştım. ,fear
Annem en yakın arkadaşımla bana doğum günü sürprizi yaptıklarında çok mutlu oldum. ,joy
Bir kere alışveriş merkezinde kardeşimi kaybetmiştik. O zaman çok korkmuştum. ,fear
Hakkımın yenmesi. ,anger
Karşımda birisinin ağzını şapırdatarak yemek yemesi tiksindiriyor. ,disgust
Çocukluk arkadaşımın başka bir şehre taşınması beni çok şaşırttı. ,surprise
Bisikletle işe gitmek çok keyifli. ,joy
Hasta çocukları görmek içimi acıtıyor. ,sadness
Özel günler mutlu eder. ,joy
Korku filmlerinde nadiren de olsa korkarım. ,fear
"İnsanların yapması gereken şeyleri yapmaması, anlaması gereken şeyleri anlamaması , her şeyi karşıdan beklemesi beni öfkelendiriyor. ",anger
Yakınımdan birisini kaybetmek üzer. ,sadness
İnsanların insanlık dışı hareket etmesi tiksindirici. ,disgust
Fizikten 100 almak mutlu eder. ,joy
Korku filmi izlediğim an korkarım. ,fear
Sınavdan düşük aldığım an üzülürüm. ,sadness
Kimyadan 100 almak şaşırttı. ,surprise
Beraber çalıştığımız mühendisimiz işi bırakınca üzüldüm. ,sadness
Paraşütle atladığım zaman çok mutlu oldum. ,joy
Yakın bir akrabamın ölmesi. ,sadness
Yakın bir akrabamın ölmesi. ,sadness
Hamam böceği gördüğüm zaman. ,disgust
Ailemle birlikte olduğum zamanlar mutluyum. ,joy
Takip edildiğim bir gün korkmuştum. ,fear
Kardeşimle tartışma yaşadığım zaman ailemin konuyu bilmeden kardeşimin tarafını tutması öfkelendiriyor. ,anger
Sevdiklerim tarafından kırılır isem üzülürüm. ,sadness
Sınavdan beklediğimden yüksek aldım ve şaşırdım. ,surprise
Okullar tatil olduğu zaman. ,joy
Okula tatilken geldiğim an kendime kızdım. ,anger
Okulların tatile girmediği zamanlar. ,sadness
Pazar sabahları erken kalkmayı ve her hafta pazar sabahı sevdiğim diziyi izlemek mutlu ediyor. ,joy
Çalışmadan girdiğim sınavın sonuçları açıklanırken korkarım. ,fear
Eğer dışarıdayken telefonumun şarjı biterse kendimi boş hisseder ve kendime öfkelenirim. ,anger
Sınavdan düşük not alırsam üzülürüm. ,sadness
Buzdolabında unuttuğum çikolatalı pastayı uzun bir süre sonra hatırlayıp tadına baktığımda tiksindim. ,disgust
Sınıfta her taraf kapalı olduğu halde kabanla oturan birisini gördüğüm zaman şaşırdım. ,surprise
Fizik sınav kağıdı önüme geldiği zaman. ,fear
Çok çalıştığım biyoloji sınavına kağıt önüme geldiği zaman hiç bir şey bilmediğimi görmek şaşırttı. ,surprise
"Sınavdan yüksek not almak, yaşamak ve sağlıklı olmak. ",joy
Ailemden birisinin hasta olması. ,sadness
Eşyalarımın benden izinsiz kullanılması ve annemin ev işlerini yapmamı istemesi. ,anger
Böcek ve sakız çiğnenmesi. ,disgust
Sınavdan yüksen not aldığım zaman mutlu olurum. ,joy
Birisinin bana emir vermesi. ,anger
Sınavdan düşük not aldığım zaman üzülürüm. ,sadness
İnsanların yanımda ağzını şapırdatarak yemek yemesi. ,disgust
Birileri tarafından önemsendiğimi fark ettiğimde ve derslerimden geçtiğimde mutlu olurum. ,joy
Karanlık bir yerde tek başına kalmak ve topluluk önünde konuşmak. ,fear
Ağabeyimle veya arkadaşlarımla aram bozulduğu zaman. ,sadness
Bir tartışma sırasında karşımdakinden beklemediğim tepki gördüğümde şaşırırım. ,surprise
Sınavdan 100 aldığım zaman. ,joy
Sınavdan kaldığım an. ,sadness
Evde mutlu bir şekilde otururken birden aklıma sınavların geldiği an. ,fear
Sınavdan zayıf not aldığım zaman şaşırdım. ,surprise
Ailem ve dostlarımla paylaştığım her an mutluyum. ,joy
Sokakta yürürken karşıdan gelen kişinin bana her hangi bir şey yapıp yapmayacağını bilememek korkutuyor. ,fear
Öfkelendiğim durumlar cinsiyet ve maddi durum eşitsizliği ile ilgili olan olaylar. ,anger
"Ben her gün okula giderken, doğudaki çocukların gidememesi beni üzüyor. ",sadness
"Sokakta kadınlara sadece cinsel obje gibi bakılması, taciz edilmesi ve laf atılması tiksindiriyor. ",disgust
Artık insanların şehit ve ölüm haberlerine tepkisiz davranmasına şaşırıyorum. ,surprise
İlk seni seviyorum cümlesini duyduğumda çok mutlu olmuştum. ,joy
Kardeşimin doğumunda annem ölecek diye çok korkmuştum. ,fear
İnsanlara derdimi anlatmaya çalıştığım zaman beni dinlememeleri ve ülkemizdeki sık sık olan olaylar öfkelendiriyor. ,anger
"Çok sevdiğim bir insandan ayrılmak zorunda kaldım. Bu ilişkinin yıllarca süreceğini düşünmüştüm , yanılmışım. ",sadness
"İskelede babamın beni almasını beklerken, yaşlı bir adamın yanıma gelip cinsel organıyla oynaması beni tiksindirdi. ",disgust
